timestamp,symbol,price,quantity,is_buyer_maker
1778603768990,BTCUSDT,80260.6,0.121,False
1778603768990,BTCUSDT,80260.9,0.001,False
1778603768990,BTCUSDT,80261.2,0.002,False
1778603768990,BTCUSDT,80261.3,0.001,False
1778603768990,BTCUSDT,80261.4,0.002,False
1778603768990,BTCUSDT,80261.5,0.001,False
1778603768990,BTCUSDT,80261.7,0.002,False
1778603768990,BTCUSDT,80261.8,0.001,False
1778603768990,BTCUSDT,80261.9,0.001,False
1778603768990,BTCUSDT,80262.1,0.098,False
1778603768990,BTCUSDT,80262.3,0.002,False
1778603768990,BTCUSDT,80262.4,0.08,False
1778603768990,BTCUSDT,80262.5,0.001,False
1778603768990,BTCUSDT,80262.6,0.104,False
1778603768990,BTCUSDT,80262.7,0.033,False
1778603768990,BTCUSDT,80262.8,0.038,False
1778603768990,BTCUSDT,80262.9,0.119,False
1778603768990,BTCUSDT,80263.0,0.079,False
1778603768990,BTCUSDT,80263.1,0.002,False
1778603768990,BTCUSDT,80263.2,0.031,False
1778603768990,BTCUSDT,80263.3,0.012,False
1778603768991,BTCUSDT,80263.4,0.001,False
1778603768991,BTCUSDT,80263.6,0.035,False
1778603768991,BTCUSDT,80263.7,0.001,False
1778603768991,BTCUSDT,80263.8,0.003,False
1778603768991,BTCUSDT,80263.9,0.001,False
1778603768991,BTCUSDT,80264.0,0.096,False
1778603768991,BTCUSDT,80264.1,0.001,False
1778603768991,BTCUSDT,80264.2,0.002,False
1778603768991,BTCUSDT,80264.3,0.001,False
1778603768991,BTCUSDT,80264.4,0.251,False
1778603768991,BTCUSDT,80264.5,0.002,False
1778603768991,BTCUSDT,80264.6,0.028,False
1778603768991,BTCUSDT,80264.8,0.002,False
1778603768991,BTCUSDT,80264.9,0.001,False
1778603768997,BTCUSDT,80265.0,0.001,False
1778603769005,BTCUSDT,80264.4,0.022,False
1778603769010,BTCUSDT,80264.3,0.002,True
1778603769084,BTCUSDT,80264.4,2.823,False
1778603769084,BTCUSDT,80264.5,0.002,False
